Started,County,AcresBurned,Injuries,Fatalities,StructuresDestroyed,StructuresDamaged,PropetyValue Damage,Drought Index,Precipitation,Temperature,Heating Degree Days,Cooling Degree Days
201806,Calaveras,80.0,0.0,0.0,2.0,0.0,626000.0,-2.29,0.07,71.4,31,138
201806,Fresno,89.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201805,Glenn,75.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201804,Riverside,127.0,0.0,0.0,0.0,0.0,0.0,-2.63,2.13,57.2,240,20
201806,Santaclara,70.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201808,Eldorado,133.0,0.0,0.0,1.0,3.0,1200000.0,-2.71,0.04,76.4,1,298
201810,Santaclara,63.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201806,Siskiyou,112.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201805,Stanislaus,63.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201811,Tehama,60.0,0.0,0.0,0.0,0.0,0.0,-2.79,2.81,52.6,270,8
201805,Santabarbara,60.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201810,Sanluisobispo,58.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201805,Madera,56.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201809,Sanbernardino,53.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201809,Lassen,53.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201802,Monterey,50.0,0.0,0.0,0.0,0.0,0.0,-4.15,0.57,46.6,419,0
201808,Alameda,78.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201810,Shasta,50.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201807,Sanluisobispo,81.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201809,Lake,60.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201808,Riverside,136.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201811,Mendocino,35.0,0.0,0.0,0.0,0.0,0.0,-2.79,2.81,52.6,270,8
201809,Butte,33.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201806,Sanbernardino,33.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201802,Tulare,33.0,0.0,0.0,0.0,0.0,0.0,-4.15,0.57,46.6,419,0
201810,Fresno,32.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201809,Santaclara,30.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201808,Contracosta,30.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201806,Sacramento,30.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201804,Fresno,30.0,0.0,0.0,0.0,0.0,0.0,-2.63,2.13,57.2,240,20
201805,Tulare,26.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201809,Riverside,25.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201808,Mariposa,22.0,0.0,0.0,7.0,0.0,2275000.0,-2.71,0.04,76.4,1,298
201811,Contracosta,20.0,0.0,0.0,0.0,0.0,0.0,-2.79,2.81,52.6,270,8
201811,Alameda,20.0,0.0,0.0,0.0,0.0,0.0,-2.79,2.81,52.6,270,8
201806,Alameda,20.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201804,Plumas,20.0,0.0,0.0,0.0,0.0,0.0,-2.63,2.13,57.2,240,20
201811,Santacruz,27.0,0.0,0.0,0.0,0.0,0.0,-2.79,2.81,52.6,270,8
201806,Amador,17.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201808,Nevada,16.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201807,Humboldt,16.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201805,Santaclara,16.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201810,Siskiyou,15.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201809,Modoc,15.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201807,Madera,23.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201806,Marin,12.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201805,Napa,12.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201803,Shasta,11.0,0.0,0.0,0.0,0.0,0.0,-3.05,5.12,49.0,428,1
201811,Humboldt,10.0,0.0,0.0,0.0,0.0,0.0,-2.79,2.81,52.6,270,8
201808,Napa,10.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201806,Sonoma,10.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201804,Humboldt,0.0,0.0,0.0,0.0,0.0,0.0,-2.63,2.13,57.2,240,20
201801,Santabarbara,0.0,0.0,0.0,0.0,0.0,0.0,-3.13,3.33,48.9,373,8
201801,Ventura,0.0,0.0,0.0,0.0,0.0,0.0,-3.13,3.33,48.9,373,8
201910,Ventura,12096.0,0.0,0.0,4.0,0.0,2640000.0,-0.8,0.16,58.8,141,36
201908,Mariposa,1723.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.13,76.8,0,284
201910,Riverside,2267.0,0.0,2.0,75.0,17.0,35070000.0,-0.8,0.16,58.8,141,36
201910,Tehama,694.0,0.0,0.0,1.0,0.0,262000.0,-0.8,0.16,58.8,141,36
201911,Placer,355.0,0.0,0.0,0.0,0.0,0.0,-1.28,1.61,53.0,284,6
201910,Monterey,289.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.16,58.8,141,36
201910,Sanluisobispo,371.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.16,58.8,141,36
201907,Mariposa,393.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.08,75.5,3,244
201910,Fresno,137.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.16,58.8,141,36
201908,Lassen,7206.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.13,76.8,0,284
201910,Contracosta,455.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.16,58.8,141,36
201910,Sandiego,194.0,0.0,0.0,3.0,1.0,2282000.0,-0.8,0.16,58.8,141,36
201910,Alameda,47.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.16,58.8,141,36
201907,Stanislaus,237.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.08,75.5,3,244
201907,Shasta,60.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.08,75.5,3,244
201907,Calaveras,27.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.08,75.5,3,244
201908,Sanbernardino,26.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.13,76.8,0,284
201907,Sandiego,275.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.08,75.5,3,244
201909,Eldorado,107.0,2.0,0.0,4.0,0.0,1959600.0,-0.16,0.61,68.9,23,155
201907,Alameda,47.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.08,75.5,3,244
201908,Riverside,240.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.13,76.8,0,284
201910,Mendocino,713.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.16,58.8,141,36
201909,Santacruz,10.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.61,68.9,23,155
201910,Sonoma,77758.0,4.0,0.0,374.0,60.0,266640000.0,-0.8,0.16,58.8,141,36
201909,Plumas,54612.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.61,68.9,23,155
201907,Modoc,14345.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.08,75.5,3,244
201909,Inyo,12271.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.61,68.9,23,155
201909,Tehama,14170.0,0.0,0.0,2.0,0.0,451000.0,-0.16,0.61,68.9,23,155
201910,Losangeles,14201.0,8.0,1.0,41.0,115.0,63818150.0,-0.8,0.16,58.8,141,36
201909,Modoc,5737.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.61,68.9,23,155
201910,Mariposa,5563.0,0.0,0.0,1.0,0.0,295000.0,-0.8,0.16,58.8,141,36
201909,Mono,4840.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.61,68.9,23,155
201910,Eldorado,3435.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.16,58.8,141,36
201911,Santabarbara,3126.0,0.0,0.0,0.0,0.0,0.0,-1.28,1.61,53.0,284,6
201906,Monterey,2589.0,0.0,0.0,0.0,0.0,0.0,2.97,0.09,71.1,32,134
201911,Tehama,2534.0,4.0,0.0,0.0,0.0,0.0,-1.28,1.61,53.0,284,6
201906,Yolo,2512.0,2.0,0.0,7.0,0.0,3244500.0,2.97,0.09,71.1,32,134
201905,Kern,2672.0,0.0,0.0,0.0,0.0,0.0,2.76,2.5,58.6,240,14
201906,Stanislaus,3022.0,0.0,0.0,0.0,0.0,0.0,2.97,0.09,71.1,32,134
201909,Riverside,3024.0,3.0,0.0,0.0,2.0,429450.0,-0.16,0.61,68.9,23,155
201909,Siskiyou,2205.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.61,68.9,23,155
